"","x"
"995","Olivier Morin"
"996","Grégory Marin et Lionel Venturini"
"997","Mathias Souteyrat"
"998","Aurélien Soucheyre"
"999","Olivier Morin"
"1000","Grégory Marin"
"1001","Maurice Ulrich"
"1002","Maud Vergnol"
"1003","Gérard Le Puill"
"1004","Grégory Marin"
"1005","Aurélien Soucheyre"
"1006","Grégory Marin"
"1007","Aurélien Soucheyre"
"1008","Olivier Morin"
"1009","Olivier Morin"
"1010","Olivier Morin"
"1011","Maurice Ulrich"
"1012","Michel Guilloux"
"1013","Julia Hamlaoui"
"1014","Audrey Loussouarn"
"1015","Julia Hamlaoui"
"1016","Audrey Loussouarn"
"1017","Pierre Duquesne"
"1018","Patrick Apel-Muller"
"1019","Maurice Ulrich"
"1020","Aurélien Soucheyre"
"1021","Olivier Morin"
"1022","Gérard Le Puill"
"1023","Aurélien Soucheyre"
"1024","Maud Vergnol"
"1025","Aurélien Soucheyre"
"1026","Maurice Ulrich"
"1027","Maurice Ulrich"
"1028","Aurélien Soucheyre"
"1029","Julia Hamlaoui"
"1030","Maud Vergnol"
"1031","Pierre Duquesne"
"1032","Olivier Morin"
"1033","Grégory Marin"
"1034","Audrey Loussouarn"
"1035","Carnet"
"1036","Olivier Morin"
"1037","Maurice Ulrich"
"1038","Maud Vergnol"
"1039","Grégory Marin"
"1040","Audrey Loussouarn"
"1041","Patrick Apel-Muller"
"1042","Maud Vergnol"
"1043","Grégory Marin"
"1044","Aurélien Soucheyre"
"1045","Gérard Le Puill"
"1046","Carnet"
"1047","Maud Vergnol"
"1048","Olivier Morin"
"1049","Aurélien Soucheyre"
"1050","Maurice Ulrich"
"1051","Maurice Ulrich"
"1052","Maud Vergnol"
"1053","Grégory Marin"
"1054","Gérard Le Puill"
"1055","Audrey Loussouarn et Grégory Marin"
"1056","Pierre Duquesne"
"1057","Audrey Loussouarn et Grégory Marin"
"1058","Maurice Ulrich"
"1059","Lionel Venturini"
"1060","Gérard Le Puill"
"1061","Carnet"
"1062","Pierre Duquesne"
"1063","Julia Hamlaoui"
"1064","Maurice Ulrich"
"1065","Adrien Peguion"
"1066","Jean-Emmanuel Ducoin"
"1067","Aurélien Soucheyre"
"1068","Maurice Ulrich"
"1069","Audrey Loussouarn"
"1070","Maud Vergnol"
"1071","Aurélien Soucheyre"
"1072","Aurélien Soucheyre"
"1073","Maurice Ulrich"
"1074","Lionel Venturini"
"1075","Maurice Ulrich"
"1076","Christophe Deroubaix"
"1077","Carnet"
"1078","Pierre Serna"
"1079","Lionel Venturini"
"1080","Julia Hamlaoui"
"1081","Maurice Ulrich"
"1082","Maurice Ulrich"
"1083","Maurice Ulrich"
"1084","Pierre Duquesne"
"1085","Carnet"
"1086","Patrick Apel-Muller"
"1087","Pierre Duquesne"
"1088","Carnet"
"1089","Aurélien Soucheyre"
"1090","Maurice Ulrich"
"1091","Maurice Ulrich"
"1092","Audrey Loussouarn"
"1093","Grégory Marin"
"1094","Julia Hamlaoui"
"1095","Maurice Ulrich"
"1096","Julia Hamlaoui"
"1097","Aurélien Soucheyre"
"1098","Grégory Marin"
"1099","Pierre Duquesne"
"1100","Lionel Venturini"
"1101","Aurélien Soucheyre"
"1102","Paule Masson"
"1103","Maurice Ulrich"
"1104","Maud Vergnol"
"1105","Pierre Duquesne"
"1106","Maurice Ulrich"
"1107","Jean-Emmanuel Ducoin"
"1108","Maud Vergnol"
"1109","Audrey Loussouarn"
"1110","Maud Vergnol"
"1111","Pierre Duquesne"
"1112","Julia Hamlaoui"
"1113","Maurice Ulrich"
"1114","Audrey Loussouarn"
"1115","Aurélien Soucheyre"
"1116","Aurélien Soucheyre"
"1117","Grégory Marin"
"1118","Lionel Venturini"
"1119","Maud Vergnol"
"1120","Gérard Le Puill"
"1121","Maurice Ulrich"
"1122","Grégory Marin"
"1123","Maurice Ulrich"
"1124","Pierre Duquesne"
"1125","Audrey Loussouarn"
"1126","Michel Guilloux"
"1127","Maud Vergnol"
"1128","Julia Hamlaoui"
"1129","Olivier Morin"
"1130","Olivier Morin"
"1131","Maud Vergnol"
"1132","Maurice Ulrich"
"1133","Julia Hamlaoui"
"1134","Pierre Duquesne"
"1135","Pierre Duquesne"
"1136","Nehla EL Majdi"
"1137","Patrick Le Hyaric"
"1138","Julia Hamlaoui"
"1139","Patrick Le Hyaric"
"1140","Anna Musso"
"1141","Grégory Marin"
"1142","Audrey Loussouarn"
"1143","Lionel Venturini"
"1144","Aurélien Soucheyre"
"1145","Aurélien Soucheyre"
"1146","Aurélien Soucheyre"
"1147","Olivier Morin"
"1148","Olivier Morin"
"1149","Grégory Marin"
"1150","Aurélien Soucheyre"
"1151","Michel Guilloux"
"1152","Olivier Morin"
"1153","Aurélien Soucheyre"
"1154","Grégory Marin"
"1155","Julia Hamlaoui"
"1156","Olivier Morin"
"1157","Olivier Morin"
"1158","Maud Vergnol"
"1159","Maud Vergnol"
"1160","Maurice Ulrich"
"1161","Pierre Duquesne"
"1162","Aurélien Soucheyre"
"1163","Maud Vergnol"
"1164","Aurélien Soucheyre"
"1165","Ludovic Finez et Julia Hamlaoui"
"1166","Olivier Morin"
"1167","Audrey Loussouarn"
"1168","Julia Hamlaoui"
"1169","Pierre Duquesne"
"1170","Maud Vergnol"
"1171","Paule Masson"
"1172","Maurice Ulrich"
"1173","Maud Vergnol"
"1174","Aurélien Soucheyre"
"1175","Pierre Dusquene"
"1176","Audrey Loussouarn"
"1177","Grégory Marin"
"1178","Aurélien Soucheyre"
"1179","Pierre Duquesne"
"1180","Audrey Loussouarn"
"1181","Pierre Duquesne"
"1182","Aurélien Soucheyre"
"1183","Olivier Morin"
"1184","Maurice Ulrich"
"1185","Maud Vergnol"
"1186","Grégory Marin"
"1187","Julia Hamlaoui"
"1188","Aurélien Soucheyre"
"1189","Olivier Morin"
"1190","Patrick Apel-Muller"
"1191","Gérard Le Puill"
"1192","Grégory Marin"
"1193","Lionel Venturini"
"1194","Maurice Ulrich"
"1195","Pierre Duquesne"
"1196","Grégory Marin"
"1197","Maurice Ulrich"
"1198","Pierre Duquesne"
"1199","Jean-Jacques Régibier"
"1200","Grégory Marin"
"1201","Patrick Le Hyaric"
"1202","Jullia Hamlaoui"
"1203","Julia Hamlaoui"
"1204","Lionel Venturini"
"1205","Pierre Duquesne"
"1206","Pierre Duquesne"
"1207","Audrey Loussouarn"
"1208","Aurélien Soucheyre"
"1209","Gérard Le Puill"
"1210","Adrien Rouchaleou"
"1211","Maurice Ulrich"
"1212","Aurélien Soucheyre"
"1213","Lionel Venturini"
"1214","Pierre Duquesne"
"1215","Olivier Morin"
"1216","Pierre Duquesne"
"1217","Julia Hamlaoui et Grégory Marin"
"1218","Maurice Ulrich"
"1219","Patrick Apel-Muller"
"1220","Patrick Le Hyaric"
"1221","Olivier Morin"
"1222","Olivier Morin"
"1223","Audrey Loussouarn"
"1224","Maurice Ulrich"
"1225","Patrick Le Hyaric"
"1226","Pierre Chaillan"
"1227","Julia Hamlaoui"
"1228","S. C."
"1229","Lionel Venturini"
"1230","Audrey Loussouarn"
"1231","Pierre Chaillan"
"1232","Michel Guilloux"
"1233","Lionel Venturini"
"1234","Olivier Morin"
"1235","Maurice Ulrich"
"1236","Maud Vergnol"
"1237","Grégory Marin"
"1238","Lionel Venturini"
"1239","Olivier Morin"
"1240","Pierre Duquesne"
"1241","Maurice Ulrich"
"1242","Audrey Loussouarn"
"1243","Jean-Emmanuel Ducoin"
"1244","Grégory Marin"
"1245","Clotilde Mathieu"
"1246","Francette Lazard"
"1247","Lionel Venturini"
"1248","Maurice Ulrich"
"1249","Patrick Apel-Muller"
"1250","Pierre Ivorra"
"1251","Clotilde Mathieu"
"1252","Audrey Loussouarn"
"1253","Maud Vergnol"
"1254","Julia Hamlaoui"
"1255","Olivier Morin"
"1256","Francis Wurtz"
"1257","Maurice Ulrich"
"1258","Maurice Ulrich"
"1259","Marie-José Sirach"
"1260","Maud Vergnol"
"1261","Julia Hamlaoui"
"1262","Julia Hamlaoui"
"1263","Maurice Ulrich"
"1264","Audrey Loussouarn"
"1265","Lionel Venturini"
"1266","Pierre Duquesne"
"1267","Michel Guilloux"
"1268","Pierre Duquesne"
"1269","Julia Hamlaoui"
"1270","Ludovic Finez"
"1271","Audrey Loussouarn"
"1272","Grégory Marin"
"1273","Maurice Ulrich"
"1274","Maurice Ulrich"
"1275","Olivier Morin avec A.L. et M.V."
"1276","Maud Vergnol"
"1277","Grégory Marin"
"1278","Pierre Chaillan"
"1279","Maurice Ulrich"
"1280","Audrey Loussouarn"
"1281","Pierre Duquesne"
"1282","Lionel Venturini"
"1283","Olivier Morin"
"1284","Julia Hamlaoui"
"1285","Pierre Duquesne"
"1286","Grégory Marin"
"1287","Maurice Ulrich"
"1288","Maud Vergnol"
"1289","Audrey Loussouarn"
"1290","Maurice Ulrich"
"1291","Loan Nguyen"
"1292","Julia Hamlaoui"
"1293","Jean-Emmanuel Ducoin"
"1294","Pierre Duquesne"
"1295","Pierre Duquesne"
"1296","Pierre Duquesne"
"1297","Julia Hamlaoui avec Audrey Loussouarn et Lionel Venturini"
"1298","Julia Hamlaoui"
"1299","Pierre Duquesne"
"1300","Maurice Ulrich"
"1301","Maurice Ulrich"
"1302","Maud Vergnol"
"1303","Lionel Venturini"
"1304","Audrey Loussouarn"
"1305","Olivier Morin"
"1306","Maurice Ulrich"
"1307","Olivier Morin"
"1308","Grégory Marin"
"1309","Grégory Marin"
"1310","Audrey Loussouarn"
"1311","Pierre Duquesne"
"1312","Maurice Ulrich"
"1313","Marie-José Sirach"
"1314","Ixchel Delaporte"
"1315","Lionel Venturini"
"1316","Maud Vergnol"
"1317","Jean-Emmanuel Ducoin"
"1318","Grégory Marin"
"1319","Maurice Ulrich"
"1320","Audrey Loussouarn"
"1321","Julia Hamlaoui"
"1322","Jack Ralite"
"1323","Maud Vergnol"
"1324","Marie-José Sirach"
"1325","Pierre Duquesne"
"1326","Pierre Duquesne"
"1327","Pierre Duquesne"
"1328","Gérard Le Puill"
"1329","Patrick Apel-Muller"
"1330","Maurice Ulrich"
"1331","Patrick Le Hyaric"
"1332","Jean-Pierre Léonardini"
"1333","Patrick Le Hyaric"
"1334","Maurice Ulrich"
"1335","Grégory Marin"
"1336","Julia Hamlaoui"
"1337","Olivier Morin"
"1338","Maurice Ulrich"
"1339","Julia Hamlaoui"
"1340","Audrey Loussouarn"
"1341","Pierre Duquesne"
"1342","Bruno Vincens"
"1343","Audrey Loussouarn"
"1344","Philippe Martinez"
"1345","G.M. et J.H."
"1346","G.M. et J.H."
"1347","Patrick Apel-Muller"
"1348","Gérard Le Puill"
"1349","Maud Vergnol"
"1350","Pierre Duquesne"
"1351","Grégory Marin"
"1352","Julia Hamlaoui"
"1353","Maurice Ulrich"
"1354","Olivier Morin"
"1355","Audrey Loussouarn"
"1356","Maurice Ulrich"
"1357","Maurice Ulrich"
"1358","Grégory Marin"
"1359","Lola Ruscio"
"1360","Pierre Chaillan"
"1361","Pierre Duquesne"
"1362","Maurice Ulrich"
"1363","Patrick Le Hyaric"
"1364","Gérard Le Puill"
"1365","Audrey Loussouarn"
"1366","Adrien Rouchaleou"
"1367","Grégory Marin"
"1368","Aurélien Soucheyre"
"1369","G.M et L.R."
"1370","Bruno Vincens"
"1371","Aurélien Soucheyre"
"1372","G.M et L.R."
"1373","Alexandre Fache"
"1374","Grégory Marin"
"1375","Audrey Loussouarn"
"1376","Aurélien Soucheyre"
"1377","Maurice Ulrich"
"1378","Maurice Ulrich"
"1379","Olivier Morin avec Jean Rabaté"
"1380","Julia Hamlaoui"
"1381","Audrey Loussouarn"
"1382","Aurélien Soucheyre"
"1383","Aurélien Soucheyre"
"1384","Lola Ruscio"
"1385","Maurice Ulrich"
"1386","Audrey Loussouarn"
"1387","Diego Chauvet"
"1388","Cédric Clérin"
"1389","Gérard Le Puill"
"1390","Lola Ruscio"
"1391","Aurélien Soucheyre"
"1392","Pierre Duquesne"
"1393","Maurice Ulrich"
"1394","Audrey Loussouarn"
"1395","Lionel Venturini"
"1396","Maud Vergnol"
"1397","Pierre Duquesne"
"1398","Julia Hamlaoui"
"1399","Lionel Venturini"
"1400","Maud Vergnol"
"1401","Maurice Ulrich"
"1402","Maurice Ulrich"
"1403","Joseph Korda"
"1404","Pierre Duquesne"
"1405","Lionel Venturini"
"1406","Aurélien Soucheyre"
"1407","Maurice Ulrich"
"1408","Michel Guilloux"
"1409","Gérard Le Puill"
"1410","Aurélien Soucheyre"
"1411","Lionel Venturini"
"1412","Julia Hamlaoui"
"1413","Audrey Loussouarn"
"1414","Maurice Ulrich"
"1415","Maurice Ulrich"
"1416","Maurice Ulrich"
"1417","Lionel Venturini"
"1418","Lionel Venturini"
"1419","Aurélien Soucheyre"
"1420","Pierric Marissal"
"1421","Maurice Ulrich"
"1422","Maurice Ulrich"
"1423","Aurélien Soucheyre"
"1424","Pierre Duquesne"
"1425","Julia Hamlaoui"
"1426","Maurice Ulrich"
"1427","Paule Masson"
"1428","Olivier Morin"
"1429","Audrey Loussouarn"
"1430","Maurice Ulrich"
"1431","Julia Hamlaoui"
"1432","Olivier Morin"
"1433","Maud Vergnol"
"1434","Maud Vergnol"
"1435","Maud Vergnol"
"1436","Maud Vergnol"
"1437","Patrick Apel-Muller"
"1438","Aurélien Soucheyre"
"1439","Lola Ruscio"
"1440","Gérard Le Puill"
"1441","Maud Vergnol"
"1442","Olivier Morin"
"1443","Maud Vergnol"
"1444","Lola Ruscio"
"1445","Olivier Morin"
"1446","Jean-Emmanuel Ducoin"
"1447","Aurélien Soucheyre"
"1448","Maurice Ulrich"
"1449","Maud Vergnol"
"1450","Olivier Morin"
"1451","Julia Hamlaoui"
"1452","Julia Hamlaoui"
"1453","Michel Guilloux"
"1454","Pierre Duquesne"
"1455","Pierre Duquesne"
"1456","Pierre Duquesne"
"1457","Pierre Duquesne"
"1458","Aurélien Soucheyre"
"1459","Julia Hamlaoui"
"1460","Grégory Marin"
"1461","Pierre Chaillan"
"1462","Julia Hamlaoui"
"1463","Grégory Marin"
"1464","Pierre Chaillan"
"1465","Maurice Ulrich"
"1466","Maud Vergnol"
"1467","Pierre Duquesne"
"1468","Lionel Venturini"
"1469","Audrey Loussouarn"
"1470","Maurice Ulrich"
"1471","Pierre Chaillan"
"1472","Aurélien Soucheyre"
"1473","Aurélien Soucheyre"
"1474","Olivier Morin avec Audrey Loussouarn"
"1475","Julia Hamlaoui"
"1476","Pierre Duquesne"
"1477","Maurice Ulrich"
"1478","Patrick Le Hyaric"
"1479","Pierre Chaillan"
"1480","Julia Hamlaoui"
"1481","Pierre Duquesne"
"1482","Grégory Marin"
"1483","Maurice Ulrich"
"1484","Jean-Emmanuel Ducoin"
"1485","Aurélien Soucheyre"
"1486","Olivier Morin"
"1487","Olivier Morin"
"1488","Lola Ruscio"
"1489","Maurice Ulrich"
"1490","Paule Masson"
"1491","Lola Ruscio"
"1492","Pierre Duquesne"
"1493","Maurice Ulrich"
"1494","Grégory Marin"
"1495","Maud Vergnol"
"1496","Laurent Mouloud"
"1497","Gérard Le Puill"
"1498","Audrey Loussouarn"
"1499","Olivier Morin"
"1500","Olivier Morin"
"1501","Pierre Chaillan"
"1502","Adrien Rouchaleou"
"1503","Olivier Morin"
"1504","Maud Vergnol"
"1505","Maurice Ulrich"
"1506","Audrey Loussouarn"
"1507","Michel Guilloux"
"1508","Aurélien Soucheyre"
"1509","Grégory Marin"
"1510","Lionel Venturini"
"1511","Maurice Ulrich"
"1512","Sébastien Crépel"
"1513","Maurice Ulrich"
"1514","Julia Hamlaoui"
"1515","Pierre Duquesne"
"1516","Olivier Morin"
"1517","Maurice Ulrich"
"1518","Aurélien Soucheyre"
"1519","Maud Vergnol"
"1520","Audrey Loussouarn"
"1521","Pierre Duquesne"
"1522","Maurice Ulrich"
"1523","Grégory Marin"
"1524","Bruno Odent"
"1525","Gérard Le Puill"
"1526","Maud Vergnol"
"1527","Aurélien Soucheyre"
"1528","Pierre Duquesne"
"1529","Maurice Ulrich"
"1530","Patrick Apel-Muller"
"1531","Julia Hamlaoui"
"1532","Julia Hamlaoui"
"1533","Audrey Loussouarn"
"1534","Caroline Constant"
"1535","Pierre Duquesne"
"1536","Maud Vergnol"
"1537","Maurice Ulrich"
"1538","Maurice Ulrich"
"1539","Pierre Duquesne"
"1540","Maud Vergnol"
"1541","Jean-Emmanuel Ducoin"
"1542","Ludovic Finez"
"1543","Pierre Duquesne"
"1544","Julia Hamlaoui"
"1545","Cédric Clérin"
"1546","Patrick Le Hyaric"
"1547","Grégory Marin"
"1548","Aurélien Soucheyre"
"1549","Julia Hamlaoui"
"1550","Maurice Ulrich"
"1551","Patrick Apel-Muller"
"1552","Sébastien Crépel"
"1553","Maurice Ulrich"
"1554","Pierre Duquesne"
"1555","Lola Ruscio"
"1556","Maurice Ulrich"
"1557","Aurélien Soucheyre"
"1558","Julia Hamlaoui"
"1559","Sébastien Crépel"
"1560","Audrey Loussouarn"
"1561","Maurice Ulrich"
"1562","Aurélien Soucheyre"
"1563","Lola Ruscio"
"1564","Aurélien Soucheyre"
"1565","Grégory Marin"
"1566","Audrey Loussouarn"
"1567","Jean-Emmanuel Ducoin"
"1568","Pierre Duquesne"
"1569","Pierre Duquesne"
"1570","Maurice Ulrich"
"1571","Julia Hamlaoui"
"1572","Aurélien Soucheyre"
"1573","Maud Vergnol"
"1574","Gérard Le Puill"
"1575","Patrick Apel-Muller"
"1576","Maud Vergnol"
"1577","Julia Hamlaoui"
"1578","Maud Vergnol"
"1579","Julia Hamlaoui"
"1580","Audrey Loussouarn"
"1581","Patrick Apel-Muller"
"1582","Julia Hamlaoui"
"1583","Olivier Morin"
"1584","Jean-Emmanuel Ducoin"
"1585","Maurice Ulrich"
"1586","Grégory Marin"
"1587","Maurice Ulrich"
"1588","Aurélien Soucheyre"
"1589","Patrick Apel-Muller"
"1590","Éric Serres"
"1591","Maurice Ulrich"
"1592","Aurélien Soucheyre"
"1593","Audrey Loussouarn"
"1594","Maurice Ulrich"
"1595","Emilien Urbach"
"1596","Grégory Marin"
"1597","Aurélien Soucheyre"
"1598","Jean-Emmanuel Ducoin"
"1599","José Fort"
"1600","Gérard Le Puill"
"1601","Aurélien Soucheyre"
"1602","Maud Vergnol"
"1603","Maurice Ulrich"
"1604","Audrey Loussouarn"
"1605","Grégory Marin"
"1606","Julia Hamlaoui"
"1607","Aurélien Soucheyre"
"1608","Maurice Ulrich"
